id,text,date,isheader,noadvert
50937a61-ee4b-5124-a2c9-c4910feb535d/a38,"17. Ein eisernes Befelein zum kochen einge- gichtet mit einer steinernen Platte, nd-gin zeimlich Hvantum Rohr von Schlusserblech, Mangel Platzes um billigen Press an Kz- 21432. an der Frayenstraßse.","1804-11-01","",""
50937a61-ee4b-5124-a2c9-c4910feb535d/a4,"5. Die Gemahlin des in kl. Basel an der Greiffengaß No. 233. wohnenden Uhren- macher Leuba ist mit sehr guten und schönen Neufchateller-Crömlein oder Spitzen versehen, wie auch gestickte Frauenzimmer-Hauben und Chemisettes, alles in sehr billigen Preis. Während dieser Messe hat sie ihr Verlag im Rathhaus erster Eingang Rheinseits.","1804-11-01","",""
50937a61-ee4b-5124-a2c9-c4910feb535d/a5,"16. Im deutschen Haus No. 1357. ist eine Parthey weisse junge Maulbeere-Bäume, ein großer Feigen- und ein hochstömmiger Thierle-Baum, holländische Narzissen- und Tulipan-Zwiebeln zu haben.","1804-11-01","",""
50937a61-ee4b-5124-a2c9-c4910feb535d/a6,"17. Eine soviel als neue leichte Chaise in 4 Fe- dern hangend, wäre sehr dienlich auf Reisen zu gebrauchen.","1804-11-01","",""
50937a61-ee4b-5124-a2c9-c4910feb535d/a7,"18. J. G. Moltzheim de Berne, sera en foires avec un bel assortiment de marchandise de modes du dernier gout, il aura son Ma- Zazin comme de coutume à la tribune dit Gelte au marché des bleds No. 1616 et sera Krès-bien assorti en chaals madras, soye et Mousseline, fichus en soye et madras, robes anadras et Egiptienne, des très-beau mou- Choirs de poche blanc et en couleur, mou- choirs de cou en percale et mousseline pour Messieurs, organdis brodé et uni, percale proché et umi, guinghams, bazins, crèpe en divers couleurs, gaze, voilles de gaze coton, donnets et fichus en organdis brodké, Nacs ridicules, des petits boursicot en soye et maroquin, chapeaus de caftor et de velour. Keurs, garnitures, plumaches, panaches, agrêmens et guirlandes, franges pour pele- erines, pluches en soye et coton et nattes Pour garnitures, petits boutons pour che- anisettes; glands en or, argent, soye eti woton, pour éhaals, eridicules et voillesz Bances en soye et. coton pour ridicules, che- mils en divers couleurs, woufets pour jou- diers, rübands enfsatin et taffetas, Svantaili Nes, peignes à chignons, tours de chevenx mt tauffes, cousüns degais, soudies à'oreil. les et perles fausses, toute sortes de bas et gants de soye et de galette, gants de peaux pour Messieurs et Dames, piquée blanc et en couleur, casimir, swandons et toillinette pour gilets, bas de laine, des sous-gilets, petites robes d'enfants de tricot en laine, sous-gilets, calegons et chemises de tricot de fine laine flanelle; brêtelles et jarretières élastiques, martingales et corcets, coiffes de chapeaux en taffetas ciré, bonnets de maroquin, huille antique, eau de senteurs fines, eau de Colognes, eau de melice ou des carzues, de rouge et blanc etc. etc. llfera tout son polsible, pour satisfaire toutes les personnes qui voudront bien l'honnorer de leur confiance, tant par sa belie marchandile que par des prix modiques.","1804-11-01","",""
50937a61-ee4b-5124-a2c9-c4910feb535d/a9,"19. Auf E. E. Zunft zu Becken sind über die Messe aller Sorten Meublen zu haben; als: Secretairs, Armoirs, Commoden sowohl eingelegt als massiv, ovale Theetischlein, E.. auch aller Oorten andere Tisch, Nachttisch- lein, Nachtstühl, Chiffonier, Toiletten wie auch Servanten alles um billigen Preis; empfiehlt sich zu geneigten Zuspruch.","1804-11-01","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a1,"49. Johann Jakob Schmidt No. 820 in der Steinen-Vorstadt empfiehlt EE. Publikum seine führenden Druck-Waaren, und ver- kauft im Fabrik-Preis, aller Art Indiennes, klein und grosse Schaals-Tücher mit soliden Farben, feine blau und weisse gedruckte Nastücher 13 Stab grosse, Schaals-Tücher auf Mousselines, mit geatztem feinsten Druck, glatte und gestreifte u. brochirte Mousselines, weisse Baumwollen-Tücher und Haus-Lein- wand, man kann billigster Bedienung ver- sichert seyn.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a10,"37. Auf E. E Zunft zu Schuhmachern, sind über diese Messe aller Sorten Meublen zu haben.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a11,"58. Ein Stück extra schöner klein geecksteinleter Bett-Kölsch um billigen Preis in No. 13. in kl. Basel zu haben.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a12,"59. In No. 171. an der Rebgaß ist extra gu- ter Baselwein, die Maas um 16 Rappen zu haben.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a13,"60. Zwey neue Stücklein Faß in Eisen ge- bunden, das eine von 20 das andere 13 Saum haltend.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a14,"61. Ein noch recht gutes Unterbett Mange Platzes.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a15,"62. Ein soviel als neues Kleid, Rock, Westen und Hosen von feinem melirten Tuch, für eine dicke Person.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a16,"63. Ein 18 und ein 12säumiges Faß in Eisen gebunden, so Weingrün sind.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a17,"64. Schnittlauch zum setzen, ist auf dem Haagischen Guth vor dem Spahlenthor zu haben.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a18,"65. Ein Paar soviel als neue Kutschen-Lanter- nen, und ein noch brauchbares altes Sillen- Geschirr samt Zaum und Leitseil.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a19,"66. Zwey ganz neue einschläfrige Madratzen. um billigen Preis.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a2,"50. Bey Unterzeichnetem ist diese Messe hin- durch nicht nur das hier schon bekannte zinnerne Spielzeug zu haben, sondern auch aller Arten zinnerne Schachtelwaar, eben 5o hölzerne, als Theater, Schattenwerk- Fahrzeug ꝛc. auch grosse und kleine extra gute Gletteisen, auch kauft er gegen Waar oder baares Geld altes Zinn; sein Laden ist im Rathhaus neben der alten Gericht- stuben, und logirt am Spahlenberg in No. 600. Gottschalt, Zinngiesser von Arau.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a20,"67. Drey Paar der schönsten Kropftauben, welche noch nie hier geflogen um billigen Preis.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a21,"68. Ein dreysitzig Pult mit allen Kommlich. keiten, guten Schlössern und mit Leder überzogen.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a22,"69. In No. 1674 an der Huthgaß ist frisch angekommen, extra schöner Berner Haber- krutz, und um bill. Preis zu haben.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a23,"70. Rap hael Picard in der Huthgaß führt ein assortirtes Waaren-Lager von Mousseline, Sacktücher, Manchester, von verschiedenen Artikeln, Bazin, Callmuck, Biber, wollene Tücher und dergleichen da- hin einschlagende Artikel, er bittet um ge- neigten Zuspruch und versichert gute und billige Bedienung.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a24,"71. Heinrich Kohlhage, jünger von Neuenrade der seit verschiedenen Jahren während der Basel-Messe sein Magazin bey Frau Von dermühl zum Pfaueneck hatte, macht seinen Freunden hiermit be- kannt, daß er jetzo sein Magazin bey den Jungfrauen Hagenbach zur Lau- ten hat, wo ehemals die Hrn. Gebr. Frey von Arau, sich während der Messe be- fanden.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a25,"72. Ein extra guter Hünerhund, auf die Probe zu geben. 73. Extra frisches und gutes Sauerkraut, Kochelen und Centnerweis in No. 606 am Spahlenb rg bey Christian Matzinger zu haben.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a26,"74. Ein Stücklein Faß mit zw y eisernen Rei- fen 6 bis 7 Saum haltend, in No. 1376 hinter dem Münster zu erfragen.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a27,"75. Auf erhaltene Erlaubniß von E. E. und W. W. Can tons-Rath wird Wittib- Gaß von Liestall diese Messe annoch mit ihren selbstversertigten Winter-Schuhen beziehen, unter Versicherung guter und billig ger Bedienung empfiehlt sie sich bey EE. Püblikum zu geneigtem Zuspruch; ihren Stand hält sie wie gewöhnlich auf dem Markt gegen dem Haus zur Leute über.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a28,"76. Ein Lerchenkefig samt Mehlwürm.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a29,"77. Ein kompletes Kerzenmacher Werkzeug.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a3,"51. Bey Heinrich Haag ist zu haben: Klio und Entrope, ein Taschenbuch für 1805. 2 fl. 30 kr. Der Inhalt dieses Taschenbuchs sowohl als auch die Kupfer, welche das Vater Unser eines Unterwaldners, nebst denen Porträts von Klopfstock, Herder und Kant vorstellen, werden jeden Liebhaber befriedigen. Taschenkalender für 1805. mit 11 Küpferch. den Beschluß des Auszugs aus Salzmanns Elementarwerk enthaltend, ill. 36 kr. ohnill. 30 kr. Taschenkalender zum geselligen Vergnügen für 1805. mit illum Figuren. 24 kr. Taschenbuch für Freunde der Dichtkunst und unterhaltenden Lektüre für 1805. von J. J. Edlen, von Huber. 1 fl. 36 kr. Almanach, mit Küpferch. aus Robinson, mit doppelt Futtral u. Spiegel. 1 fl. 4 kr. dito in ord. Futtral. 36 kr. Schillers Wilhelm Tell, mit 3 Kupfer. 4 fl. 12 kr. mit 1 Kupfr. 3 fl. ohne Kupfr. 2 fl. 24 kr. Schillers kleine prosaische Schrif- ten, 2r, 3r u. 4r Thl. 3 fl. 36kr. Archen- holz, brittische Annalen, 19r Thl. 1 fl. 24 kr. Claudius Werke des Wandsbecker-Bothen, I7r Thl. 1 fl. 15kr. Auswahl gemeinnütziger Beyspiele und Erzählungen für die Jugend, mit illuminirten Kupfer. 56 kr. ohnillum. 46 kr-","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a30,"78. Eine Grube verwährter Bau ist in No. 868 an der Thorsteinen zu haben.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a31,"79. Bey Streckeisen neben dem Kaufhaus findet man ganz frisch eingetroffene Schaals, sowohl in Madras als ganz seidene mit brochirten Bord nach neustem Geschmack, zu den billigsten Preisen, womit er sich bestens empfiehlt.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a32,"80. Bey Jakob Wehrli im Gerbergäßlein ist auf diese Messe wieder eine Parthey Spi- tzen von allen Sorten angelangt, so fein als man sie haben kann, mit neumodischen Desseins, wie auch weis und schwarze Blun- den und Schlesinger-Faden, alles um billi- gen Preis, er hat seinen Stand gegen dem rothen Thurn über.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a33,"81. Veritables engl. Strickgarn, gedreht und ungedreht von vortreflicher Qualität.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a34,"82. Eine zweyschläfrige Madratze spviel als nen.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a35,"83. Veritabie Cigarres de Maryland, de nou- velle invention avec des Fetus en paille, pour subtiliser la fumée, et pour rendre la cigarne employable dans toute 8a lon- geur, à 12 Bz. is paquet de 20 pièces.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a36,"84. Soöne Buchene Reiswellen um billigen Preis.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a4,"51. Bey Christoph Winkelblech, No. 102. sind folgende Bücher Stück für Stück zu 3 Btz. zu haben: Cathechismus für die Kirche zu Basel, 8u Engelbrechts wunderbahrer Be- ruf und Lebenslauf, 8. Beschreibung von Italien, mit Kupf. Les fables de Phedre, der kleine Thomas Kempis; Lieder der Brüdergemeinde; kurze Baöler-Chonik, fehlen 4 Seiten; Lebrechts merkwürdiger Lebenslauf; Agend Buch der Kirche zu Baselz Unterredung eines Christen mit seinem Hey- land; Beschreibung des Königreichs Morea, mit Kupf. Kriegs-Uebung für die Land- wirthe; deutscher Nation gelehrte Spruche; les Pseaumes de David; Mercurius historicus; die Cötheischen Lieder; Freulers Quelle aller Rechten, Grammaire de Peplier: Leben des Hrn. von Leutulus; Lehre des Heils; Elements pour l'usage des mathématiques, Scrivers Betrachtungen, des Verdienstes Christi; von den Kraften des menschlichen Verstandes.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a5,"52. Auf der Beckenzunft sind geräuchte und gesalzene Zungen zu haben.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a6,"53. Ein sehr schöner 13/ jähriger Hünerhund der die Stuben-Dressur hat, um bill. Preis.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a7,"54. Ein Stück gebleichtes Haustuch zu Herren- hemder 8 breit, à 30 Kreuzer die Elle.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a8,"55. Ein schön Unterbett, mit oder ohne Zie- chen; sechs neue Leintücher auf Gesindsbet- ter, ein großer gefütterter Sessel zum her- unterlassen.","1804-10-25","",""
515fe70f-d959-5291-a3f0-8795ee93d0c6/a9,"56. Ein noch in gutem Stand befindliches Zwischen-Oeselein, bey Mstr. Schmidt, Schlosser im Spiegelgäßlein zu erfragen.","1804-10-25","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a1,"5. Im Berichthaus sind einige zu verschiede- nenmalen gefundene Schlussel gegen Be- schreibung und Trinkgeld für die Finder ab- zuholen.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a11,"glaubt, daß solche aus Unkunde nicht zu- 14. In der Gegend vom Blumenplatz ist ein geibes Canarie-Weiblein mit einer Kobele aus dem Kesig entflagen; sollte es jemand aufgefangen haben, so bittet man gegen ein Trinkgeld um dessen Rückgabe.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a12,"arbeiter, welchen allenfalls dieses Stück zum 15. Mittwoch den 2. May hat jemand ein Ul- mer Pfeifenkopf mit einem kurzen Rohr von der Schneidergaß bis an Herbergberg ver- loren, man bittet den Finder, ihn gegen Er- kenntlichkeit ins Berichthaus zu liefern.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a13,"16. Eine arme Weibsperson hat Samstag den 5. May 2 Neuethaler in einem Papier gewi- ckelt von zu St. Johann bis ins kl. Basel vertoren; man offerirt dem Finder durchs Berichthaus eine Belohnung.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a14,"17. Samstag den 5. May ist jemand ein klein Mopperhündlein zugeloffen, welches man gern seinem Eigenthümer, so es beschreiben kann, gegen Erlag des Einschreib- und einem Trinkgeld wieder zuzustellen wünschte.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a15,"18. Letztern Mittwoch vor 8 Tagen den 2. ist über den Todtentan; durch die Löttergaß über die Schanz, über den Petersplatz, über den Adelberg durchs Imbergäßlein und bis hnter die Schol ein blaues weiß gebupftes E B 12 gezeichnetes Nastuch verloren gegangen, wer solches gefunden, beliebe es gegen eine Er- kkenntlichkeit ins Berichthaus zu bringen.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a16,"19 Gestrigen Mittwoch Morgens hat eine ar- Burkhard darauf, sollte es den Herren me Dienstmagd vom Rheinsprung über die Eisengaß bis zur Post ungefähr ein Neuer- bar seyn würde.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a17,"Allerhand Nachrichten.","1804-05-17","1",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a18,"des Rathhauses ein Schanzenläufer liegen 1. Allen und jeden Baad-Liebhabern, wird hiermit angezeigt, daß von nun an das Neue-Baad wird göffnet werden, mit um ihn dem rechtmäßigen Eigenthümer ge- Versprechen jedermann bestens zu bedienen,","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a19,"2. Das Bezirk Gericht Arau hat auf das durch Bürgschaft gedeckt haben, die erkenn- 11. Den 13ten dieses ist auf dem Wege von ten Gelds-Tage sowohl über ihr Societats- Dornach nach Reinach ein seidener gestreif. als Particular-Vermögen aufgehoben und dieses Monats bey unterzeichneter ter Geldseckel worinnen 3 Louisdors in sie wieder dadurch in ihre eheporigen bürger- Arau den 3ten May 1804.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a2,"6. Freytags den 11. May sind von der vor- dern Steinen bis zum St. Albanthor hin- aus über die Bleiche bis an die Birsbruck 3 Rasir-Messer verloren gegangen, der red- liche Finder ist ersucht sie gegen Erkennt- lichkeit ins Berichthaus zu liefern.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a20,"3. Auf Psingst Montag sucht man einen Platz nach Zurzach zu fahren und Donnerstag darauf wieder zurück zu fahren.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a21,"4. Morgenden Freytag oder Samstag fährt Zurzach, auf welchein ein Platz zu vergeben fessor. wäre, um selb ander zu fahren.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a22,"5. Den 20ten dieses fährt eine Kutsche nach Laufanne worinn noch zwey Platze zu beg eben sind, man beliebe sich zu drey Königen anzu- melden.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a24,"6. Montags den 28ten May wird laut Erkanntniß Löbl. Wasser-Amts, der hintere Bach zu nöthiger Räu- mungfür längstens acht Täge abge- schlagen werden, welches hiemit züm Verhalt samtlicher Hrn. Gewervs- Besitzern und Anwohner bey einer Strafe von zwey Gulden, für die- jenigen so das Raumen unterlassen, kund gemacht wird, mit der fernern Ermahnung an diejenigen, welche allenfalls an diesem Bäch etwas zu reparieren haben, sich in Zeiten mit den erforderlichen Materialien zu versehen, damit der Bach bey ge- genwärtiger Zeit bald wieder hinein gelassen werden könne; Falls aber jemand eine beträchtliche Reparation unumgänglich nöthig zu machen hät- te, der mag solches dem Herrn Presidi  Löbl. Wässenceisnmiern Stadt- Rath Costen Anboh mind Ernstos eymahnt bey einennStuse von vier Franken (allwo dem-Au- geber der Drittel zukommen soll) nichts in diesen Bach zu werfen, welches den Lauf des Flusses hemme, oder gar Schwell-Bretter hinein zu thun, zu diesem Ende sind die Hrn. Wasser-Interessenten wiedrum nach alter Uebung beauftragt, von Zeit zu Zeit die nöthigen Umgänge zu machen und die dißorts Fehlbaren Lobl. Wasser-Amt zu verzeigen. 2 Gegeben den 16. May 1804. Kanzley der Stadt Basel.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a25,"7. Wer sich um den auf Absterben  Mstr. Abraham Hegins erledigten Mehlwäger-Dienst in der mehrereit  Stadt, anzugeben Willens ist, kast  sich bis Samstag Abends den 26ten Kanzley einschreiben lassen. 3 Gegeben den 14. May 1804. Kanzley der Stadt Basel.","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a26,"8l 8. Montag den 7ten May ist von E.  E. Regenz zu einem Rector Magni- . ficus ekwählt worden, Herr Daniel ein Berner-Wägelein in einem Tag nachl Huber, Phil. Doct. Mathes. Pro-","1804-05-17","",""
518a50ca-529c-5eb8-b4dc-51c8b24928b1/a27,"9. Dieweilen das urate und schon von vielen Hl Jah hunderten sonderbar berühmte Baad zu Mältingen im Kanton Solothurn wiederum eröffnet, und bereits Anfang die ses Monats zu wärmen angefangen worden ist, als empfiehlt sich der Eigenthümer desselben bey jedermann, sowohl hohen als niedern Standespersonen, um geneigten Zu- spruch, und bittet alle nach Standesgebuhr, die in diesem Heilbaad eine Kur zu ge- brauchen Willens sind, frühzeitig sowohl die Zimmer als die eigentliche Zeit ihrer Ankunft zu bestimmen. Man wird best- möglicher Weise trachten, jedermann nach Standesgedühr ein Vergnügen zu leisten um dadurch den guten Kredit des Baades serner zu erhalten. Die unzählbaren ge- machten Kuren sind genugsame Zeugen, daß dieses Heilbaad sonderlich in folgendem zu loben sey: als benanntlich für die Glie- der und Beinsucht, Podogra und Schlag, wie auch andern unzählbaren Leibeskrank- heiten, insonderheitlich für unterschiedliche Weiberzustände thut dieses Wasser seine armünschte Wivkung; wer aber gesinnet ist, sich einer Schottenkur zu bedienen, so wird dieselbe täglich nach Belieben angeschaft bene Verzeichniß gibt 16 verlorne werden. Auf Begehren wird man die E. Gäste in der Kutsche abholen. Die Be- stellung des Baades darf nur bey Herrn Bernoully zum Schaltenbrand gemacht werden. Denen E. Personen, wel- chen dieß Baad nicht bekannt ist, dienet jur Nachricht, daß das Baadhaus eines der be- quemlichsten ist, daß die doppelten Zimmer in 2 unkerschlagenen Zimmern bestehen, und zu jedem doppelten Zimmer zween bequeme große Baadkästen gestattet werden, wo man sich nach Belieben genugsam Wasser selbsten herauslassen kann. Es dienet annoch zur Nächricht, daß wer mit einem guten Paß versehen ist, im geringsten nichts Widriges zu befürchten hat, sowohl Unterwegs als an Ort und Stelle, daß man verspricht, hinlänglich Platz zu verschaffen, da keine Fremde mehr allda logiren.","1804-05-17","",""
